Date,Time,4-403           :PV,4-403           :SV,4-403           :INT Time,4-403           :INT Flow,4-404           :PV,4-404           :SV,4-404           :INT Time,4-404           :INT Flow,4-407-1         :PV,4-407-1         :SV,4-407-1         :INT Time,4-407-1         :INT Flow
20231211,15:11:55,0.00,0.00,04 01:14:27,1.750E+00,3.94,100.00,03 23:28:44,6.731E+03,16.65,0.00,04 01:13:55,7.196E+04
20231211,15:12:00,0.00,0.00,04 01:14:32,1.750E+00,3.75,100.00,03 23:28:49,6.731E+03,16.66,0.00,04 01:14:00,7.196E+04
20231211,15:12:05,0.00,0.00,04 01:14:38,1.750E+00,3.62,100.00,03 23:28:54,6.731E+03,16.48,0.00,04 01:14:05,7.196E+04
20231211,15:12:11,0.00,0.00,04 01:14:43,1.750E+00,3.58,100.00,03 23:29:00,6.732E+03,16.58,0.00,04 01:14:11,7.196E+04
20231211,15:12:16,0.00,0.00,04 01:14:49,1.750E+00,3.50,100.00,03 23:29:05,6.732E+03,16.66,0.00,04 01:14:16,7.197E+04
20231211,15:12:21,0.00,0.00,04 01:14:54,1.750E+00,3.43,100.00,03 23:29:10,6.732E+03,16.66,0.00,04 01:14:21,7.197E+04
20231211,15:12:27,0.00,0.00,04 01:14:59,1.750E+00,3.38,100.00,03 23:29:15,6.733E+03,16.32,0.00,04 01:14:27,7.197E+04
20231211,15:12:32,0.00,0.00,04 01:15:05,1.750E+00,3.35,100.00,03 23:29:21,6.733E+03,16.47,0.00,04 01:14:32,7.197E+04
20231211,15:12:37,0.00,0.00,04 01:15:10,1.750E+00,3.25,100.00,03 23:29:26,6.733E+03,16.19,0.00,04 01:14:37,7.197E+04
20231211,15:12:42,0.00,0.00,04 01:15:15,1.750E+00,3.24,100.00,03 23:29:31,6.734E+03,16.63,0.00,04 01:14:42,7.197E+04
20231211,15:12:48,0.00,0.00,04 01:15:20,1.750E+00,3.21,100.00,03 23:29:36,6.734E+03,16.68,0.00,04 01:14:48,7.197E+04
20231211,15:12:53,0.00,0.00,04 01:15:26,1.750E+00,3.16,100.00,03 23:29:42,6.734E+03,16.47,0.00,04 01:14:53,7.198E+04
20231211,15:12:58,0.00,0.00,04 01:15:31,1.750E+00,3.11,100.00,03 23:29:47,6.734E+03,16.68,0.00,04 01:14:58,7.198E+04
20231211,15:13:04,0.00,0.00,04 01:15:36,1.750E+00,3.08,100.00,03 23:29:52,6.735E+03,16.69,0.00,04 01:15:03,7.198E+04
20231211,15:13:09,0.00,0.00,04 01:15:41,1.750E+00,3.03,100.00,03 23:29:58,6.735E+03,16.61,0.00,04 01:15:09,7.198E+04
20231211,15:13:14,0.00,0.00,04 01:15:47,1.750E+00,3.01,100.00,03 23:30:03,6.735E+03,16.64,0.00,04 01:15:14,7.198E+04
20231211,15:13:19,0.00,0.00,04 01:15:52,1.750E+00,2.98,100.00,03 23:30:09,6.736E+03,16.12,0.00,04 01:15:19,7.198E+04
20231211,15:13:25,0.00,0.00,04 01:15:57,1.750E+00,2.95,100.00,03 23:30:14,6.736E+03,16.41,0.00,04 01:15:24,7.198E+04
20231211,15:13:30,0.00,0.00,04 01:16:02,1.750E+00,2.94,100.00,03 23:30:19,6.736E+03,16.70,0.00,04 01:15:30,7.199E+04
20231211,15:13:35,0.00,0.00,04 01:16:08,1.750E+00,2.93,100.00,03 23:30:24,6.736E+03,16.68,0.00,04 01:15:35,7.199E+04
20231211,15:13:40,0.00,0.00,04 01:16:13,1.750E+00,2.89,100.00,03 23:30:30,6.737E+03,16.68,0.00,04 01:15:40,7.199E+04
20231211,15:13:46,0.00,0.00,04 01:16:18,1.750E+00,2.88,100.00,03 23:30:35,6.737E+03,16.66,0.00,04 01:15:45,7.199E+04
20231211,15:13:51,0.00,0.00,04 01:16:23,1.750E+00,2.85,100.00,03 23:30:40,6.737E+03,16.65,0.00,04 01:15:51,7.199E+04
20231211,15:13:56,0.00,0.00,04 01:16:29,1.750E+00,2.85,100.00,03 23:30:45,6.737E+03,16.66,0.00,04 01:15:57,7.199E+04
20231211,15:14:02,0.00,0.00,04 01:16:34,1.750E+00,2.85,100.00,03 23:30:51,6.738E+03,16.56,0.00,04 01:16:02,7.199E+04
20231211,15:14:07,0.00,0.00,04 01:16:39,1.750E+00,2.79,100.00,03 23:30:56,6.738E+03,16.21,0.00,04 01:16:07,7.200E+04
20231211,15:14:12,0.00,0.00,04 01:16:44,1.750E+00,2.80,100.00,03 23:31:01,6.738E+03,16.65,0.00,04 01:16:12,7.200E+04
20231211,15:14:17,0.00,0.00,04 01:16:50,1.750E+00,2.78,100.00,03 23:31:07,6.738E+03,16.58,0.00,04 01:16:18,7.200E+04
20231211,15:14:23,0.00,0.00,04 01:16:55,1.750E+00,2.78,100.00,03 23:31:12,6.739E+03,16.44,0.00,04 01:16:23,7.200E+04
20231211,15:14:28,0.00,0.00,04 01:17:00,1.750E+00,2.76,100.00,03 23:31:17,6.739E+03,16.69,0.00,04 01:16:28,7.200E+04
20231211,15:14:33,0.00,0.00,04 01:17:05,1.750E+00,2.75,100.00,03 23:31:22,6.739E+03,16.71,0.00,04 01:16:33,7.200E+04
20231211,15:14:39,0.00,0.00,04 01:17:11,1.750E+00,2.76,100.00,03 23:31:28,6.739E+03,16.65,0.00,04 01:16:39,7.200E+04
20231211,15:14:44,0.00,0.00,04 01:17:17,1.750E+00,2.73,100.00,03 23:31:33,6.740E+03,16.67,0.00,04 01:16:44,7.201E+04
20231211,15:14:49,0.00,0.00,04 01:17:22,1.750E+00,2.70,100.00,03 23:31:38,6.740E+03,16.35,0.00,04 01:16:49,7.201E+04
20231211,15:14:54,0.00,0.00,04 01:17:27,1.750E+00,2.72,100.00,03 23:31:43,6.740E+03,16.64,0.00,04 01:16:54,7.201E+04
20231211,15:15:00,0.00,0.00,04 01:17:32,1.750E+00,2.73,100.00,03 23:31:49,6.740E+03,16.68,0.00,04 01:17:00,7.201E+04
20231211,15:15:05,0.00,0.00,04 01:17:38,1.750E+00,2.71,100.00,03 23:31:54,6.740E+03,16.68,0.00,04 01:17:05,7.201E+04
20231211,15:15:10,0.00,0.00,04 01:17:43,1.750E+00,2.69,100.00,03 23:31:59,6.741E+03,16.66,0.00,04 01:17:10,7.201E+04
20231211,15:15:16,0.00,0.00,04 01:17:48,1.750E+00,2.72,100.00,03 23:32:04,6.741E+03,16.65,0.00,04 01:17:16,7.202E+04
20231211,15:15:21,0.00,0.00,04 01:17:54,1.750E+00,2.69,100.00,03 23:32:10,6.741E+03,16.35,0.00,04 01:17:21,7.202E+04
20231211,15:15:26,0.00,0.00,04 01:17:59,1.750E+00,2.70,100.00,03 23:32:16,6.741E+03,16.66,0.00,04 01:17:26,7.202E+04
20231211,15:15:31,0.00,0.00,04 01:18:04,1.750E+00,2.69,100.00,03 23:32:21,6.742E+03,16.67,0.00,04 01:17:31,7.202E+04
20231211,15:15:37,0.00,0.00,04 01:18:09,1.750E+00,2.65,100.00,03 23:32:26,6.742E+03,16.65,0.00,04 01:17:37,7.202E+04
20231211,15:15:42,0.00,0.00,04 01:18:15,1.750E+00,2.67,100.00,03 23:32:31,6.742E+03,16.64,0.00,04 01:17:42,7.202E+04
20231211,15:15:47,0.00,0.00,04 01:18:20,1.750E+00,2.65,100.00,03 23:32:37,6.742E+03,16.38,0.00,04 01:17:47,7.202E+04
20231211,15:15:53,0.00,0.00,04 01:18:25,1.750E+00,2.66,100.00,03 23:32:42,6.743E+03,16.67,0.00,04 01:17:52,7.203E+04
20231211,15:15:58,0.00,0.00,04 01:18:30,1.750E+00,2.68,100.00,03 23:32:47,6.743E+03,16.54,0.00,04 01:17:58,7.203E+04
20231211,15:16:03,0.00,0.00,04 01:18:36,1.750E+00,2.68,100.00,03 23:32:52,6.743E+03,16.68,0.00,04 01:18:03,7.203E+04
20231211,15:16:08,0.00,0.00,04 01:18:41,1.750E+00,2.66,100.00,03 23:32:58,6.743E+03,16.67,0.00,04 01:18:08,7.203E+04
20231211,15:16:14,0.00,0.00,04 01:18:46,1.750E+00,2.65,100.00,03 23:33:03,6.744E+03,16.66,0.00,04 01:18:14,7.203E+04
20231211,15:16:19,0.00,0.00,04 01:18:51,1.750E+00,2.63,100.00,03 23:33:08,6.744E+03,16.69,0.00,04 01:18:19,7.203E+04
20231211,15:16:24,0.00,0.00,04 01:18:57,1.750E+00,2.66,100.00,03 23:33:13,6.744E+03,16.60,0.00,04 01:18:24,7.203E+04
20231211,15:16:30,0.00,0.00,04 01:19:02,1.750E+00,2.63,100.00,03 23:33:19,6.744E+03,16.36,0.00,04 01:18:30,7.204E+04
20231211,15:16:35,0.00,0.00,04 01:19:07,1.750E+00,2.61,100.00,03 23:33:24,6.744E+03,16.13,0.00,04 01:18:35,7.204E+04
20231211,15:16:40,0.00,0.00,04 01:19:12,1.750E+00,2.63,100.00,03 23:33:29,6.745E+03,16.63,0.00,04 01:18:40,7.204E+04
20231211,15:16:45,0.00,0.00,04 01:19:18,1.750E+00,2.65,100.00,03 23:33:34,6.745E+03,16.61,0.00,04 01:18:46,7.204E+04
20231211,15:16:51,0.00,0.00,04 01:19:23,1.750E+00,2.62,100.00,03 23:33:40,6.745E+03,16.31,0.00,04 01:18:51,7.204E+04
20231211,15:16:56,0.00,0.00,04 01:19:29,1.750E+00,2.64,100.00,03 23:33:45,6.745E+03,16.62,0.00,04 01:18:56,7.204E+04
20231211,15:17:01,0.00,0.00,04 01:19:34,1.750E+00,2.64,100.00,03 23:33:50,6.746E+03,16.63,0.00,04 01:19:01,7.204E+04
20231211,15:17:07,0.00,0.00,04 01:19:39,1.750E+00,2.63,100.00,03 23:33:55,6.746E+03,16.55,0.00,04 01:19:07,7.205E+04
20231211,15:17:12,0.00,0.00,04 01:19:45,1.750E+00,2.62,100.00,03 23:34:01,6.746E+03,16.27,0.00,04 01:19:12,7.205E+04
20231211,15:17:17,0.00,0.00,04 01:19:50,1.750E+00,2.66,100.00,03 23:34:06,6.746E+03,16.47,0.00,04 01:19:17,7.205E+04
20231211,15:17:22,0.00,0.00,04 01:19:55,1.750E+00,2.64,100.00,03 23:34:11,6.747E+03,16.47,0.00,04 01:19:22,7.205E+04
20231211,15:17:28,0.00,0.00,04 01:20:00,1.750E+00,2.61,100.00,03 23:34:16,6.747E+03,16.15,0.00,04 01:19:28,7.205E+04
20231211,15:17:33,0.00,0.00,04 01:20:06,1.750E+00,2.60,100.00,03 23:34:22,6.747E+03,16.15,0.00,04 01:19:33,7.205E+04
20231211,15:17:38,0.00,0.00,04 01:20:11,1.750E+00,2.63,100.00,03 23:34:28,6.747E+03,16.21,0.00,04 01:19:38,7.205E+04
20231211,15:17:44,0.00,0.00,04 01:20:16,1.750E+00,2.58,100.00,03 23:34:33,6.747E+03,16.20,0.00,04 01:19:43,7.206E+04
20231211,15:17:49,0.00,0.00,04 01:20:21,1.750E+00,2.59,100.00,03 23:34:38,6.748E+03,16.10,0.00,04 01:19:49,7.206E+04
20231211,15:17:54,0.00,0.00,04 01:20:27,1.750E+00,2.61,100.00,03 23:34:43,6.748E+03,16.23,0.00,04 01:19:54,7.206E+04
20231211,15:17:59,0.00,0.00,04 01:20:32,1.750E+00,2.59,100.00,03 23:34:48,6.748E+03,16.20,0.00,04 01:19:59,7.206E+04
20231211,15:18:05,0.00,0.00,04 01:20:37,1.750E+00,2.60,100.00,03 23:34:54,6.748E+03,16.12,0.00,04 01:20:05,7.206E+04
20231211,15:18:10,0.00,0.00,04 01:20:42,1.750E+00,2.58,100.00,03 23:34:59,6.749E+03,16.24,0.00,04 01:20:10,7.206E+04
20231211,15:18:15,0.00,0.00,04 01:20:48,1.750E+00,2.57,100.00,03 23:35:05,6.749E+03,16.26,0.00,04 01:20:16,7.206E+04
20231211,15:18:21,0.00,0.00,04 01:20:53,1.750E+00,2.58,100.00,03 23:35:10,6.749E+03,16.70,0.00,04 01:20:21,7.207E+04
20231211,15:18:26,0.00,0.00,04 01:20:59,1.750E+00,2.59,100.00,03 23:35:15,6.749E+03,16.50,0.00,04 01:20:26,7.207E+04
20231211,15:18:31,0.00,0.00,04 01:21:04,1.750E+00,2.58,100.00,03 23:35:21,6.750E+03,16.15,0.00,04 01:20:31,7.207E+04
20231211,15:18:37,0.00,0.00,04 01:21:09,1.750E+00,2.58,100.00,03 23:35:26,6.750E+03,16.70,0.00,04 01:20:36,7.207E+04
20231211,15:18:42,0.00,0.00,04 01:21:15,1.750E+00,2.59,100.00,03 23:35:31,6.750E+03,16.63,0.00,04 01:20:42,7.207E+04
20231211,15:18:48,0.00,0.00,04 01:21:20,1.750E+00,2.61,100.00,03 23:35:37,6.750E+03,16.62,0.00,04 01:20:47,7.207E+04
20231211,15:18:53,0.00,0.00,04 01:21:25,1.750E+00,2.59,100.00,03 23:35:42,6.750E+03,16.58,0.00,04 01:20:53,7.207E+04
20231211,15:18:58,0.00,0.00,04 01:21:31,1.750E+00,2.60,100.00,03 23:35:47,6.751E+03,16.51,0.00,04 01:20:59,7.208E+04
20231211,15:19:04,0.00,0.00,04 01:21:36,1.750E+00,2.60,100.00,03 23:35:53,6.751E+03,16.57,0.00,04 01:21:03,7.208E+04
20231211,15:19:09,0.00,0.00,04 01:21:41,1.750E+00,2.59,100.00,03 23:35:58,6.751E+03,16.63,0.00,04 01:21:09,7.208E+04
20231211,15:19:14,0.00,0.00,04 01:21:47,1.750E+00,2.62,100.00,03 23:36:02,6.751E+03,16.67,0.00,04 01:21:14,7.208E+04
20231211,15:19:19,0.00,0.00,04 01:21:52,1.750E+00,2.59,100.00,03 23:36:08,6.752E+03,16.71,0.00,04 01:21:19,7.208E+04
20231211,15:19:25,0.00,0.00,04 01:21:57,1.750E+00,2.64,100.00,03 23:36:14,6.752E+03,17.14,0.00,04 01:21:25,7.208E+04
20231211,15:19:30,0.00,0.00,04 01:22:03,1.750E+00,2.64,100.00,03 23:36:19,6.752E+03,17.05,0.00,04 01:21:29,7.208E+04
20231211,15:19:35,0.00,0.00,04 01:22:08,1.750E+00,2.67,100.00,03 23:36:25,6.752E+03,17.13,0.00,04 01:21:35,7.209E+04
20231211,15:19:41,0.00,0.00,04 01:22:13,1.750E+00,2.67,100.00,03 23:36:30,6.753E+03,16.93,0.00,04 01:21:41,7.209E+04
20231211,15:19:46,0.00,0.00,04 01:22:19,1.750E+00,2.66,100.00,03 23:36:35,6.753E+03,17.13,0.00,04 01:21:46,7.209E+04
20231211,15:19:52,0.00,0.00,04 01:22:24,1.750E+00,2.67,100.00,03 23:36:41,6.753E+03,17.11,0.00,04 01:21:51,7.209E+04
20231211,15:19:57,0.00,0.00,04 01:22:29,1.750E+00,2.70,100.00,03 23:36:46,6.753E+03,17.05,0.00,04 01:21:57,7.209E+04
20231211,15:20:02,0.00,0.00,04 01:22:35,1.750E+00,2.71,100.00,03 23:36:52,6.754E+03,17.01,0.00,04 01:22:02,7.209E+04
20231211,15:20:08,0.00,0.00,04 01:22:40,1.750E+00,2.67,100.00,03 23:36:57,6.754E+03,17.09,0.00,04 01:22:07,7.210E+04
20231211,15:20:13,0.00,0.00,04 01:22:45,1.750E+00,2.70,100.00,03 23:37:02,6.754E+03,16.76,0.00,04 01:22:13,7.210E+04
20231211,15:20:18,0.00,0.00,04 01:22:51,1.750E+00,2.65,100.00,03 23:37:07,6.754E+03,16.28,0.00,04 01:22:18,7.210E+04
20231211,15:20:23,0.00,0.00,04 01:22:56,1.750E+00,2.65,100.00,03 23:37:13,6.754E+03,16.30,0.00,04 01:22:23,7.210E+04
20231211,15:20:29,0.00,0.00,04 01:23:01,1.750E+00,2.66,100.00,03 23:37:18,6.755E+03,16.87,0.00,04 01:22:28,7.210E+04
20231211,15:20:34,0.00,0.00,04 01:23:06,1.750E+00,2.69,100.00,03 23:37:23,6.755E+03,17.07,0.00,04 01:22:34,7.210E+04
20231211,15:20:39,0.00,0.00,04 01:23:12,1.750E+00,2.69,100.00,03 23:37:29,6.755E+03,16.92,0.00,04 01:22:39,7.210E+04
20231211,15:20:45,0.00,0.00,04 01:23:17,1.750E+00,2.69,100.00,03 23:37:34,6.755E+03,16.94,0.00,04 01:22:44,7.211E+04
20231211,15:20:50,0.00,0.00,04 01:23:22,1.750E+00,2.68,100.00,03 23:37:39,6.756E+03,16.87,0.00,04 01:22:50,7.211E+04
20231211,15:20:55,0.00,0.00,04 01:23:28,1.750E+00,2.68,100.00,03 23:37:44,6.756E+03,16.82,0.00,04 01:22:56,7.211E+04
20231211,15:21:01,0.00,0.00,04 01:23:33,1.750E+00,2.67,100.00,03 23:37:50,6.756E+03,16.80,0.00,04 01:23:01,7.211E+04
20231211,15:21:06,0.00,0.00,04 01:23:38,1.750E+00,2.67,100.00,03 23:37:55,6.756E+03,16.76,0.00,04 01:23:06,7.211E+04
20231211,15:21:11,0.00,0.00,04 01:23:44,1.750E+00,3.97,100.00,03 23:38:00,6.757E+03,16.66,0.00,04 01:23:11,7.211E+04
20231211,15:21:17,0.00,0.00,04 01:23:49,1.750E+00,3.74,100.00,03 23:38:06,6.757E+03,16.73,0.00,04 01:23:17,7.212E+04
20231211,15:21:22,0.00,0.00,04 01:23:54,1.750E+00,3.63,100.00,03 23:38:11,6.757E+03,16.73,0.00,04 01:23:22,7.212E+04
20231211,15:21:27,0.00,0.00,04 01:24:00,1.750E+00,3.57,100.00,03 23:38:16,6.758E+03,16.69,0.00,04 01:23:27,7.212E+04
20231211,15:21:33,0.00,0.00,04 01:24:05,1.750E+00,3.48,100.00,03 23:38:22,6.758E+03,16.67,0.00,04 01:23:33,7.212E+04
20231211,15:21:38,0.00,0.00,04 01:24:10,1.750E+00,3.45,100.00,03 23:38:27,6.758E+03,16.39,0.00,04 01:23:38,7.212E+04
20231211,15:21:43,0.00,0.00,04 01:24:16,1.750E+00,3.39,100.00,03 23:38:32,6.759E+03,16.24,0.00,04 01:23:43,7.212E+04
20231211,15:21:48,0.00,0.00,04 01:24:21,1.750E+00,3.36,100.00,03 23:38:38,6.759E+03,16.58,0.00,04 01:23:48,7.212E+04
20231211,15:21:54,0.00,0.00,04 01:24:26,1.750E+00,3.26,100.00,03 23:38:43,6.759E+03,16.10,0.00,04 01:23:54,7.213E+04
20231211,15:21:59,0.00,0.00,04 01:24:32,1.750E+00,3.25,100.00,03 23:38:48,6.759E+03,16.69,0.00,04 01:23:59,7.213E+04
20231211,15:22:04,0.00,0.00,04 01:24:37,1.750E+00,3.19,100.00,03 23:38:54,6.760E+03,16.14,0.00,04 01:24:04,7.213E+04
20231211,15:22:10,0.00,0.00,04 01:24:42,1.750E+00,3.19,100.00,03 23:38:59,6.760E+03,16.70,0.00,04 01:24:09,7.213E+04
20231211,15:22:15,0.00,0.00,04 01:24:47,1.750E+00,3.13,100.00,03 23:39:04,6.760E+03,16.49,0.00,04 01:24:15,7.213E+04
20231211,15:22:21,0.00,0.00,04 01:24:53,1.750E+00,3.06,100.00,03 23:39:09,6.761E+03,16.16,0.00,04 01:24:21,7.213E+04
20231211,15:22:26,0.00,0.00,04 01:24:58,1.750E+00,2.99,100.00,03 23:39:15,6.761E+03,15.83,0.00,04 01:24:26,7.213E+04
20231211,15:22:31,0.00,0.00,04 01:25:03,1.750E+00,3.01,100.00,03 23:39:20,6.761E+03,16.19,0.00,04 01:24:31,7.214E+04
20231211,15:22:37,0.00,0.00,04 01:25:09,1.750E+00,2.96,100.00,03 23:39:26,6.761E+03,16.21,0.00,04 01:24:37,7.214E+04
20231211,15:22:42,0.00,0.00,04 01:25:15,1.750E+00,2.95,100.00,03 23:39:31,6.762E+03,16.18,0.00,04 01:24:42,7.214E+04
20231211,15:22:48,0.00,0.00,04 01:25:20,1.750E+00,2.92,100.00,03 23:39:37,6.762E+03,16.10,0.00,04 01:24:48,7.214E+04
20231211,15:22:53,0.00,0.00,04 01:25:25,1.750E+00,2.89,100.00,03 23:39:42,6.762E+03,16.21,0.00,04 01:24:53,7.214E+04
20231211,15:22:59,0.00,0.00,04 01:25:31,1.750E+00,2.85,100.00,03 23:39:48,6.762E+03,16.25,0.00,04 01:24:58,7.214E+04
20231211,15:23:04,0.00,0.00,04 01:25:37,1.750E+00,2.80,100.00,03 23:39:53,6.763E+03,15.95,0.00,04 01:25:05,7.214E+04
20231211,15:23:10,0.00,0.00,04 01:25:42,1.750E+00,2.81,100.00,03 23:39:59,6.763E+03,16.19,0.00,04 01:25:09,7.215E+04
20231211,15:23:15,0.00,0.00,04 01:25:47,1.750E+00,2.79,100.00,03 23:40:04,6.763E+03,16.24,0.00,04 01:25:15,7.215E+04
20231211,15:23:20,0.00,0.00,04 01:25:53,1.750E+00,2.79,100.00,03 23:40:10,6.763E+03,16.25,0.00,04 01:25:20,7.215E+04
20231211,15:23:26,0.00,0.00,04 01:25:58,1.750E+00,2.75,100.00,03 23:40:15,6.764E+03,16.28,0.00,04 01:25:26,7.215E+04
20231211,15:23:31,0.00,0.00,04 01:26:04,1.750E+00,2.72,100.00,03 23:40:20,6.764E+03,16.28,0.00,04 01:25:31,7.215E+04
20231211,15:23:36,0.00,0.00,04 01:26:09,1.750E+00,2.73,100.00,03 23:40:26,6.764E+03,12.23,0.00,04 01:25:36,7.215E+04
20231211,15:23:42,0.00,0.00,04 01:26:14,1.750E+00,2.72,100.00,03 23:40:31,6.764E+03,3.20,0.00,04 01:25:41,7.215E+04
20231211,15:23:47,0.00,0.00,04 01:26:19,1.750E+00,2.73,100.00,03 23:40:36,6.765E+03,4.52,0.00,04 01:25:47,7.215E+04
20231211,15:23:52,0.00,0.00,04 01:26:25,1.750E+00,2.70,100.00,03 23:40:41,6.765E+03,5.07,0.00,04 01:25:52,7.215E+04
20231211,15:23:58,0.00,0.00,04 01:26:30,1.750E+00,2.69,100.00,03 23:40:47,6.765E+03,4.86,0.00,04 01:25:57,7.215E+04
20231211,15:24:03,0.00,0.00,04 01:26:35,1.750E+00,2.72,100.00,03 23:40:52,6.765E+03,5.33,0.00,04 01:26:03,7.216E+04
20231211,15:24:08,0.00,0.00,04 01:26:41,1.750E+00,2.71,100.00,03 23:40:57,6.766E+03,5.13,0.00,04 01:26:08,7.216E+04
20231211,15:24:13,0.00,0.00,04 01:26:46,1.750E+00,2.70,100.00,03 23:41:02,6.766E+03,5.54,0.00,04 01:26:13,7.216E+04
20231211,15:24:19,0.00,0.00,04 01:26:51,1.750E+00,2.70,100.00,03 23:41:08,6.766E+03,5.51,0.00,04 01:26:19,7.216E+04
20231211,15:24:24,0.00,0.00,04 01:26:57,1.750E+00,2.70,100.00,03 23:41:13,6.766E+03,5.50,0.00,04 01:26:24,7.216E+04
20231211,15:24:29,0.00,0.00,04 01:27:02,1.750E+00,2.68,100.00,03 23:41:18,6.767E+03,5.46,0.00,04 01:26:29,7.216E+04
20231211,15:24:35,0.00,0.00,04 01:27:07,1.750E+00,2.70,100.00,03 23:41:23,6.767E+03,5.49,0.00,04 01:26:35,7.216E+04
20231211,15:24:40,0.00,0.00,04 01:27:12,1.750E+00,2.68,100.00,03 23:41:29,6.767E+03,5.50,0.00,04 01:26:40,7.216E+04
20231211,15:24:45,0.00,0.00,04 01:27:18,1.750E+00,2.71,100.00,03 23:41:35,6.767E+03,5.47,0.00,04 01:26:45,7.216E+04
20231211,15:24:50,0.00,0.00,04 01:27:23,1.750E+00,2.66,100.00,03 23:41:40,6.768E+03,5.52,0.00,04 01:26:50,7.216E+04
20231211,15:24:56,0.00,0.00,04 01:27:28,1.750E+00,2.69,100.00,03 23:41:45,6.768E+03,5.53,0.00,04 01:26:56,7.216E+04
20231211,15:25:01,0.00,0.00,04 01:27:34,1.750E+00,2.67,100.00,03 23:41:51,6.768E+03,5.52,0.00,04 01:27:01,7.216E+04
20231211,15:25:07,0.00,0.00,04 01:27:39,1.750E+00,2.68,100.00,03 23:41:55,6.768E+03,5.49,0.00,04 01:27:07,7.216E+04
20231211,15:25:12,0.00,0.00,04 01:27:45,1.750E+00,2.68,100.00,03 23:42:01,6.768E+03,5.51,0.00,04 01:27:12,7.216E+04
20231211,15:25:17,0.00,0.00,04 01:27:50,1.750E+00,2.67,100.00,03 23:42:06,6.769E+03,5.52,0.00,04 01:27:17,7.216E+04
20231211,15:25:23,0.00,0.00,04 01:27:55,1.750E+00,2.67,100.00,03 23:42:12,6.769E+03,5.51,0.00,04 01:27:22,7.216E+04
20231211,15:25:28,0.00,0.00,04 01:28:01,1.750E+00,2.67,100.00,03 23:42:17,6.769E+03,5.50,0.00,04 01:27:28,7.216E+04
20231211,15:25:33,0.00,0.00,04 01:28:06,1.750E+00,2.66,100.00,03 23:42:22,6.769E+03,5.50,0.00,04 01:27:33,7.216E+04
20231211,15:25:39,0.00,0.00,04 01:28:11,1.750E+00,2.66,100.00,03 23:42:28,6.770E+03,5.31,0.00,04 01:27:38,7.216E+04
20231211,15:25:44,0.00,0.00,04 01:28:17,1.750E+00,2.68,100.00,03 23:42:33,6.770E+03,5.53,0.00,04 01:27:44,7.216E+04
20231211,15:25:49,0.00,0.00,04 01:28:22,1.750E+00,2.62,100.00,03 23:42:38,6.770E+03,5.04,0.00,04 01:27:49,7.217E+04
20231211,15:25:55,0.00,0.00,04 01:28:28,1.750E+00,2.62,100.00,03 23:42:44,6.770E+03,5.27,0.00,04 01:27:55,7.217E+04
20231211,15:26:00,0.00,0.00,04 01:28:33,1.750E+00,2.65,100.00,03 23:42:50,6.771E+03,5.38,0.00,04 01:28:01,7.217E+04
20231211,15:26:06,0.00,0.00,04 01:28:38,1.750E+00,2.67,100.00,03 23:42:55,6.771E+03,5.56,0.00,04 01:28:06,7.217E+04
20231211,15:26:11,0.00,0.00,04 01:28:44,1.750E+00,2.66,100.00,03 23:43:00,6.771E+03,5.48,0.00,04 01:28:11,7.217E+04
20231211,15:26:16,0.00,0.00,04 01:28:49,1.750E+00,2.63,100.00,03 23:43:05,6.771E+03,4.71,0.00,04 01:28:16,7.217E+04
20231211,15:26:22,0.00,0.00,04 01:28:54,1.750E+00,2.64,100.00,03 23:43:11,6.772E+03,5.60,0.00,04 01:28:21,7.217E+04
20231211,15:26:27,0.00,0.00,04 01:28:59,1.750E+00,2.66,100.00,03 23:43:16,6.772E+03,5.52,0.00,04 01:28:27,7.217E+04
20231211,15:26:32,0.00,0.00,04 01:29:05,1.750E+00,2.65,100.00,03 23:43:21,6.772E+03,5.44,0.00,04 01:28:32,7.217E+04
20231211,15:26:37,0.00,0.00,04 01:29:10,1.750E+00,2.63,100.00,03 23:43:26,6.772E+03,5.38,0.00,04 01:28:38,7.217E+04
20231211,15:26:43,0.00,0.00,04 01:29:16,1.750E+00,2.62,100.00,03 23:43:32,6.773E+03,16.84,0.00,04 01:28:43,7.217E+04
20231211,15:26:48,0.00,0.00,04 01:29:21,1.750E+00,2.63,100.00,03 23:43:37,6.773E+03,17.28,0.00,04 01:28:48,7.217E+04
20231211,15:26:53,0.00,0.00,04 01:29:26,1.750E+00,2.66,100.00,03 23:43:43,6.773E+03,16.93,0.00,04 01:28:53,7.217E+04
20231211,15:26:59,0.00,0.00,04 01:29:31,1.750E+00,2.66,100.00,03 23:43:48,6.773E+03,16.73,0.00,04 01:28:59,7.218E+04
20231211,15:27:04,0.00,0.00,04 01:29:36,1.750E+00,2.64,100.00,03 23:43:53,6.773E+03,16.64,0.00,04 01:29:04,7.218E+04
20231211,15:27:09,0.00,0.00,04 01:29:41,1.750E+00,2.64,100.00,03 23:43:58,6.774E+03,16.62,0.00,04 01:29:09,7.218E+04
20231211,15:27:15,0.00,0.00,04 01:29:47,1.750E+00,2.61,100.00,03 23:44:03,6.774E+03,16.61,0.00,04 01:29:15,7.218E+04
20231211,15:27:20,0.00,0.00,04 01:29:52,1.750E+00,2.67,100.00,03 23:44:09,6.774E+03,16.62,0.00,04 01:29:20,7.218E+04
